Date,CVol,Return,Spread,Diff,5days mean,10days mean,5days std
04/20/09,1702356.006,-3.88,0.022590333,-0.019628587,-0.527807319,-0.058367469,2.431363651
04/17/09,1809065.236,0.16,0.016938921,0.000981777,0.256852808,0.449355764,1.555833928
04/16/09,1757408.001,2.68,0.02875889,0.011777723,1.003405918,0.76249772,2.240935342
04/15/09,1612351.53,0.07,0.017371527,-0.007775017,0.838944438,0.644771902,2.113441697
04/14/09,1630225.85,-1.67,0.020347907,-0.008286407,0.26426237,0.816514628,2.68845786
04/13/09,1329627.226,0.05,0.018199854,-0.007412831,0.411072381,0.702522193,2.574121015
04/09/09,1710111.758,3.89,0.02175439,0.017873084,0.64185872,0.434472655,2.58497962
04/08/09,1371293.864,1.86,0.017992531,0.009253271,0.521589523,0.425124069,2.403695448
04/07/09,1326981.619,-2.81,0.018243992,-0.014016219,0.450599365,0.321062079,2.359103393
04/06/09,1377501.515,-0.93,0.016686272,-0.012713719,1.368766886,0.349473254,1.517571061
04/03/09,1555807.736,1.20,0.017726452,0.005715605,0.993972005,1.118867018,2.272381779
04/02/09,2083628.286,3.29,0.028871293,0.018290797,0.22708659,0.822135195,2.776378184
04/01/09,1698726.52,1.51,0.034983243,-0.014850287,0.328658616,0.441345074,2.921872228
03/31/09,1612233.497,1.78,0.023714665,0.012092156,0.191524793,0.48991002,2.868443723
03/30/09,1425259.218,-2.81,0.021154614,-0.018871344,-0.669820378,0.725264628,2.916962919
03/27/09,1345255.982,-2.63,0.01658685,-0.015431632,1.243762032,0.814167949,4.072513333
03/26/09,1891990.084,3.80,0.026332703,0.013152817,1.4171838,1.115423501,3.880020965
03/25/09,1876256.277,0.82,0.042977207,0.005420304,0.554031531,1.132794132,3.693908461
03/24/09,1567105.737,-2.52,0.020019518,-0.013266743,0.788295246,1.149189852,3.751654708
03/23/09,1725410.367,6.76,0.047301336,0.022151008,2.120349634,2.108059929,3.452555389
03/20/09,1880953.248,-1.77,0.036142925,0.007987974,0.384573867,1.237293672,2.61813956
03/19/09,1625341.063,-0.52,0.022609,0.012218184,0.813663201,1.369805056,2.338252147
03/18/09,2061564.386,1.99,0.038847387,-0.004103658,1.711556733,1.021705911,2.550867965
03/17/09,1703385.909,4.14,0.038765893,0.002977166,1.510084459,1.070375052,2.563036013
03/16/09,1709239.948,-1.92,0.030070797,0.007991617,2.095770225,0.642725144,3.482994968
03/13/09,1579872.395,0.38,0.017939225,0.003393871,2.090013477,0.435588669,3.491304809
03/12/09,2006543.551,3.97,0.050655634,-0.003142224,1.92594691,0.2997692,3.609119035
03/11/09,1752392.649,0.98,0.023767169,0.005735195,0.331855089,-0.335517655,4.193286445
03/10/09,1942587.349,7.07,0.051042495,0.019729789,0.630665644,-0.547621684,4.303133542
03/09/09,1588319.101,-1.95,0.039380754,-0.00917417,-0.810319937,-0.864284955,2.390960574
03/06/09,2027748.488,-0.44,0.040112842,0.005124693,-1.218836138,-1.040720199,2.777315201
03/05/09,1813308.858,-4.00,0.033810663,-0.015837605,-1.326408511,-1.007572509,2.749970341
03/04/09,1824125.119,2.48,0.02674812,0.016002907,-1.002890398,-0.778894581,2.43377169
03/03/09,1949058.744,-0.14,0.025525923,0.010817553,-1.725909011,-1.044950656,1.498594698
03/02/09,1839923.915,-3.99,0.037509922,-0.01632265,-0.918249973,-1.446198102,2.951502356
02/27/09,1957670.434,-0.98,0.021185334,-0.014330169,-0.86260426,-1.094769494,2.880864605
02/26/09,1907357.945,-2.38,0.038125148,0.009077962,-0.688736506,-0.923571493,2.898224047
02/25/09,1983475.023,-1.14,0.034368576,-0.007434996,-0.554898764,-0.647484829,2.81470461
02/24/09,1922026.339,3.90,0.034567182,0.004215548,-0.363992301,-0.953642976,2.797634643
02/23/09,1670339.376,-3.71,0.047358257,0.004558606,-1.974146231,-1.344505516,1.904925741
02/20/09,1976406.258,-0.11,0.024978664,-0.009107165,-1.326934728,-0.679157237,1.705861225
02/19/09,1710132.235,-1.71,0.029144315,0.008767209,-1.158406481,-0.462269359,1.888016535
02/18/09,1637256.267,-0.18,0.022670763,0.0061401,-0.740070895,-0.299188083,1.964523477
02/17/09,1957518.245,-4.15,0.01680878,-0.027399046,-1.543293652,-0.134553553,2.44261701
02/13/09,1571860.022,-0.48,0.014605438,-0.00107024,-0.714864801,0.402587514,1.998981038
02/12/09,1906846.42,0.73,0.029986184,-0.014753349,-0.031379747,0.241884303,2.59587469
02/11/09,1716594.853,0.38,0.021666122,0.003213684,0.233867763,-0.15542252,2.756238393
02/10/09,1950985.233,-4.20,0.050625357,-0.008601624,0.14169473,0.161841366,2.757901034
02/09/09,1523061.8,-0.01,0.013628138,-0.001080599,1.274186545,0.685405581,1.31496508
02/06/09,1933975.272,2.94,0.030175095,0.001610358,1.520039829,0.768728539,1.114631233
02/05/09,2057320.805,2.06,0.037988928,-0.010725719,0.515148353,0.555179492,1.64998769
02/04/09,1830167.162,-0.08,0.026771394,0.000151685,-0.544712803,0.073412106,2.061351526
02/03/09,1577894.664,1.46,0.027243949,0.003104863,0.181988003,0.54117309,2.780194235
02/02/09,1542351.268,1.22,0.027930381,-0.009313068,0.096624618,-0.183658952,2.737232737
01/30/09,1598391.456,-2.08,0.034346595,0.006446307,0.01741725,-0.189956366,2.702109222
01/29/09,1464770.704,-3.24,0.020923971,-0.013572134,0.595210631,0.167450477,2.436284485
01/28/09,1707335.076,3.55,0.023865139,0.018353379,0.691537014,0.124093477,2.249031977
01/27/09,1388366.095,1.04,0.016133962,0.004995099,0.900358177,-0.181168816,2.60173056
01/26/09,1429831.914,0.82,0.029151505,0.001313215,-0.463942521,-0.493536379,3.951055283
01/23/09,1711870.553,0.81,0.041298594,-0.016369951,-0.397329981,-0.856805755,3.980888652
01/22/09,1952427.033,-2.76,0.032910494,-0.025234395,-0.260309678,-0.82507145,4.04391789
01/21/09,1747946.553,4.60,0.041477834,0.016288883,-0.44335006,-0.871857922,4.202879017
01/20/09,1664363.763,-5.78,0.056008217,-0.007362701,-1.262695809,-1.181807886,3.271100665
01/16/09,1749692.143,1.16,0.031203207,0.015259551,-0.523130237,-0.628928717,2.25249749
01/15/09,2027309.687,1.49,0.042861678,-0.002671786,-1.316281529,-0.394717336,2.210872447
01/14/09,1656156.109,-3.67,0.028986869,-0.016250016,-1.389833223,-0.373952345,2.097363933
01/13/09,1525329.215,0.50,0.019444409,-0.002365495,-1.300365783,0.260827999,1.981922539
01/12/09,1346304.605,-2.09,0.029425718,0.000521765,-1.100919963,0.080807982,2.241388554
01/09/09,1343560.35,-2.81,0.029645136,0.000921454,-0.734727197,0.324532505,2.188953293
01/08/09,1484629.385,1.12,0.020228694,-0.004139932,0.526846858,0.627504196,2.491504231
01/07/09,1600164.277,-3.23,0.023119833,-0.01815563,0.641928533,0.444705506,2.538738686
01/06/09,1731880.529,1.50,0.017731999,0.00903546,1.822021782,0.563021621,1.412255114
01/05/09,1560113.651,-0.26,0.021866919,-0.003688251,1.262535927,0.490433423,2.004009948
01/02/09,1173109.582,3.50,0.039081981,0.001369663,1.383792206,0.34546205,1.905049241
12/31/08,1180270.447,1.70,0.02398813,0.000277294,0.728161533,-0.070981661,1.520365682
12/30/08,1124871.649,2.67,0.021532211,0.006263573,0.247482478,0.299884646,1.517033171
12/29/08,974217.7054,-1.30,0.024723237,-0.000143768,-0.69597854,-0.177637396,1.014692882
12/26/08,473858.0359,0.35,0.008234003,0.00331825,-0.281669081,0.170327477,1.122681765
12/24/08,402941.2858,0.22,0.007174241,0.000295753,-0.692868107,-0.232629481,1.206768882
12/23/08,1077651.998,-0.71,0.023384203,0.006375828,-0.870124855,-0.137478925,1.099315018
12/22/08,1396119.067,-2.04,0.038822723,0.001189015,0.352286814,-0.222175645,3.030377659
12/19/08,2116030.315,0.77,0.022744707,0.01212984,0.340703748,0.395827024,3.041914161
12/18/08,1630582.41,-1.71,0.036028782,0.004153713,0.622324035,0.759853515,3.154661736
12/17/08,1824896.911,-0.67,0.024086468,-0.01421482,0.227609145,0.616707272,3.609468253
12/16/08,1880470.015,5.41,0.040147432,0.010461832,0.595167005,0.976948438,3.589306793
12/15/08,1382581.155,-2.10,0.034978851,0.001356509,-0.796638105,0.80629793,2.413973351
12/12/08,1596860.886,2.18,0.041681811,-0.020280128,0.4509503,0.121026446,3.088602743
12/11/08,1746399.121,-3.68,0.044068494,-0.011555561,0.897382996,-0.074114115,3.530352095
12/10/08,1566238.938,1.17,0.026828832,0.007380408,1.005805399,0.753772403,3.358809786
12/09/08,1901122.067,-1.55,0.041794305,-0.015110642,1.358729871,0.587015173,3.471499971
12/08/08,1946788.345,4.14,0.029966788,0.019916386,2.409233964,1.375550738,3.150185737
12/05/08,1848553.72,4.41,0.06995912,-0.011137552,-0.208897407,1.480335792,5.735184142
12/04/08,1779060.867,-3.14,0.051564791,-0.017897586,-1.045611227,0.532268877,5.170196578
12/03/08,1936320.27,2.94,0.052948981,-0.024499931,0.501739407,0.193046717,5.532727732
12/02/08,1786529.279,3.70,0.035142778,0.018747273,-0.184699525,-0.092417124,5.365444818
12/01/08,1612557.185,-8.95,0.098349868,-0.022415129,0.341867511,-0.691850026,5.9404025
11/28/08,657236.4156,0.23,0.015082347,-0.008524248,3.169568991,-0.296511004,3.090418078
11/26/08,1587361.041,4.60,0.059323804,-0.014494139,2.110148982,0.331116156,4.791392158
11/25/08,2071175.592,-0.50,0.038109413,0.012065053,-0.115645972,-0.64556307,5.820342751
11/24/08,2180510.678,6.33,0.065257266,0.0176256,-0.000134723,-0.817719952,5.816655926
11/21/08,2627762.08,5.18,0.064196193,0.017817524,-1.725567564,-1.637125004,4.62610613
11/20/08,2633411.78,-5.07,0.075623803,-0.009737309,-3.762590998,-1.91497586,2.638161774
11/19/08,1958243.859,-6.53,0.076910316,-0.003775442,-1.44791667,-1.841657759,5.1165778
11/18/08,1996023.031,0.08,0.046181747,0.004871631,-1.175480168,-1.741929663,4.805149313
11/17/08,1675835.372,-2.29,0.030538781,-0.014062036,-1.635305182,-1.438575654,4.764529044
11/14/08,1878430.698,-5.00,0.049227017,-0.024181124,-1.548682444,-1.177891034,4.75347875
11/13/08,2632976.145,6.50,0.105317217,-0.001714236,-0.067360722,-0.545740947,4.558768722
11/12/08,1856421.061,-5.17,0.042402332,-0.017546967,-2.235398847,-0.946742376,2.945105853
11/11/08,1650906.648,-2.22,0.030659751,-0.01175823,-2.308379158,-0.383087237,3.03894859
11/10/08,1431615.851,-1.86,0.047837005,0.020790336,-1.241846126,0.791976788,3.894462068
11/07/08,1558166.384,2.41,0.023515843,0.012438615,-0.807099623,0.6808646,3.929223273
11/06/08,1960902.527,-4.34,0.045409337,-0.012945696,-1.024121172,0.116838137,3.732450555
11/05/08,1774166.73,-5.53,0.050688613,-0.011482372,0.341914095,0.477302725,3.456327323
11/04/08,1910090.622,3.12,0.025857807,0.020818731,1.542204684,0.553533498,1.234116057
11/03/08,1515869.3,0.31,0.014562685,-0.000110404,2.825799702,-0.172452107,3.848500848
10/31/08,2017459.419,1.32,0.04022197,-0.006988437,2.168828824,0.139535919,4.593117719
10/30/08,2111641.632,2.49,0.031857146,0.024595555,1.257797447,-0.029895567,5.213311497
10/29/08,2320607.005,0.47,0.05038589,-0.002321958,0.612691355,0.269735984,5.221852883
10/28/08,2312767.193,9.53,0.088113151,0.028321934,-0.435137688,-0.624176111,5.756149146
10/27/08,1827144.54,-2.97,0.04696859,-0.014845074,-3.170703917,-1.931307606,1.54042626
10/24/08,2166701.049,-3.23,0.058297842,-0.069149765,-1.889756987,-0.453490945,3.3485227
10/23/08,2494051.977,-0.73,0.069798181,0.00248182,-1.317588581,-0.103346416,3.305420168
10/22/08,2227116.713,-4.77,0.056623859,-0.014109909,-0.073219386,-0.577147904,4.52629537
10/21/08,1963266.203,-4.14,0.043272744,-0.015954532,-0.813214534,-0.183069198,5.649258593
10/20/08,1731456.492,3.43,0.040699875,0.014784169,-0.691911294,-0.348821459,5.565753148
10/17/08,2298659.079,-0.37,0.06562301,-0.023595368,0.982775097,-1.125625943,7.891020983
10/16/08,2705263.208,5.49,0.088489908,0.006958049,1.11089575,-1.23662771,7.868658612
10/15/08,2216996.41,-8.47,0.081617363,-0.014530554,-1.081076422,-2.233392927,7.870671284
10/14/08,2527809.182,-3.54,0.080977622,0.027225159,0.447076137,-1.493868139,6.737631079
10/13/08,2174828.44,11.81,0.069681442,0.051809325,-0.005731623,-0.594934922,7.136626884
10/10/08,3464873.588,0.27,0.089917612,-0.036562682,-3.234026983,-2.68976943,2.777060483
10/09/08,2445349.968,-5.47,0.092716641,0.017025507,-3.584151169,-2.731226408,2.293609718
10/08/08,2922954.119,-0.83,0.057477605,-0.02574535,-3.385709432,-2.040850405,2.126397358
10/07/08,2449738.793,-5.80,0.074916803,0.008803195,-3.434812414,-1.947025424,2.054210408
10/06/08,2870685.661,-4.34,0.068702495,-0.027215915,-1.18413822,-1.484589036,4.028738252
10/03/08,2282292.539,-1.48,0.051155649,0.013142984,-2.145511876,-1.468466985,5.331616153
10/02/08,1950146.567,-4.48,0.041194504,-0.004948294,-1.878301646,-0.979950728,5.406033399
10/01/08,1693757.047,-1.07,0.017947231,-0.007141901,-0.695991379,-0.054448927,5.341217796
09/30/08,2064771.429,5.45,0.037468688,0.02553775,-0.459238433,-0.440894022,5.346471449
09/29/08,2610606.717,-9.14,0.085172881,-0.020395358,-1.785039851,-0.857679306,4.216773378
09/26/08,1547903.484,-0.15,0.023212143,-0.023676352,-0.791422094,-0.303235636,2.107489713
09/25/08,1511853.896,1.43,0.019976493,0.007788726,-0.08159981,-0.274957428,2.84658332
09/24/08,1464870.808,0.11,0.015108922,0.004602174,0.587093526,-0.285799383,3.587579701
09/23/08,1620620.852,-1.18,0.026865367,0.003960569,-0.422549611,-0.21123025,4.378818058
09/22/08,1522862.642,-4.17,0.040142636,-0.005448788,0.069681239,-0.357639463,4.410997838
09/19/08,2891390.124,3.40,0.034610141,0.051325542,0.184950823,0.121321237,4.277887905
09/18/08,2960118.207,4.78,0.059792642,0.017766872,-0.468315047,-0.232806153,3.896296851
09/17/08,2426850.532,-4.94,0.040212497,-0.015435482,-1.158692291,-1.030494264,2.917551984
09/16/08,2421219.302,1.28,0.031305766,-0.017028226,8.91113E-05,-0.602607377,2.067454215
09/15/08,1747857.707,-3.60,0.029803983,-0.02876702,-0.784960164,-0.80821877,2.199101969
09/12/08,1629497.837,0.14,0.018056225,-0.007448344,0.057691652,-0.631367002,1.568557665
09/11/08,1805175.34,1.32,0.029988221,-0.013653699,0.002702741,-0.522394769,1.569985909
09/10/08,1810902.78,0.85,0.017068246,0.011770243,-0.902296237,-0.568099046,1.889264518
09/09/08,2061954.806,-2.64,0.034269915,-0.000660863,-1.205303865,-0.668884244,1.642356835
09/08/08,1895104.375,0.62,0.029483293,0.019677465,-0.831477376,-0.608179275,1.433206866
09/05/08,1604911.101,-0.14,0.020994025,-0.007998973,-1.320425657,-0.5254867,1.216946601
09/04/08,1669005.284,-3.20,0.025798569,-0.007687265,-1.047492278,-0.547914149,1.630627581
09/03/08,1583746.211,-0.66,0.015648768,-0.000595937,-0.233901854,-0.208072888,1.260760361
09/02/08,1487470.088,-0.77,0.031814544,0.015087518,-0.132464623,-0.277013348,1.238085038
08/29/08,1103068.976,-1.83,0.013761235,-0.008496293,-0.384881174,-0.344713923,1.501689583
08/28/08,1116677.603,1.22,0.010071984,0.003437623,0.269452257,-0.166454735,1.425742443
08/27/08,1077682.868,0.87,0.015148208,0.000381038,-0.048336019,-0.185788186,1.333681003
08/26/08,1122238.649,-0.15,0.013230481,-0.000596046,-0.182243922,-0.280725051,1.249707453
08/25/08,1086072.24,-2.03,0.015864964,-0.006609489,-0.421562073,-0.303701788,1.353016805
08/22/08,1028462.932,1.44,0.011301564,0.005721776,-0.304546672,0.006797328,1.194721384
08/21/08,1176644.516,-0.36,0.01148136,-0.007622181,-0.602361727,0.110355477,0.755185133
08/20/08,1374000.692,0.20,0.015210876,0.004202386,-0.323240353,0.051579924,1.061163716
08/19/08,1368405.37,-1.35,0.014381218,-0.007079082,-0.37920618,0.15323985,1.033830858
08/18/08,1238062.579,-1.45,0.021742009,0.001039747,-0.185841502,0.569401893,0.88693137
08/15/08,1441375.888,-0.05,0.013108965,0.005420452,0.318141328,0.604403033,0.681881127
08/14/08,1492663.449,1.03,0.019049016,-0.005986939,0.823072681,0.546352042,1.130919042
08/13/08,1584417.784,-0.08,0.016227323,-0.002838794,0.426400201,0.4253079,1.363480596
08/12/08,1672063.516,-0.38,0.010725703,-0.002717269,0.68568588,0.47703676,1.365926464
08/11/08,1791101.807,1.07,0.024230005,-0.002228574,1.324645288,0.759992103,1.483344661
08/08/08,1706879.548,2.48,0.026660039,-0.000382047,0.890664738,0.452482656,1.848627866
08/07/08,1737158.424,-0.95,0.01490833,-0.007379003,0.269631403,0.338118452,1.69755576
08/06/08,1738622.457,1.21,0.021964623,-0.000212781,0.424215599,0.236523964,1.59031396
08/05/08,1827445.386,2.81,0.019660997,0.010701972,0.268387639,0.21020891,1.530561154
08/04/08,1533177.191,-1.10,0.012609601,-0.001458268,0.195338918,0.036179894,1.380137142
08/01/08,1727768.241,-0.63,0.018407934,0.002558535,0.014300575,0.1318539,1.629268335
07/31/08,1862861.843,-0.18,0.018812754,-0.007988084,0.406605501,0.066926651,1.671734565
07/30/08,1796788.267,0.44,0.01841423,0.003858391,0.048832328,0.204964975,1.989593396
07/29/08,1895765.605,2.45,0.019748924,0.004518112,0.152030181,0.473467807,2.027675372
07/28/08,1568346.276,-2.00,0.026114953,-0.001302731,-0.122979131,0.241625948,1.706440371
07/25/08,1538814.233,1.33,0.01297105,0.007407537,0.249407224,0.324999147,1.361561337
07/24/08,1935647.136,-1.97,0.022060339,0.000369753,-0.272752198,0.108452348,1.342045061
07/23/08,2052417.67,0.95,0.021449946,0.001653675,0.361097622,0.407972443,1.060097975
07/22/08,2166922.938,1.07,0.022187885,-0.009787105,0.794905434,0.053291448,1.644674473
07/21/08,1552035.352,-0.14,0.013178155,0.003355558,0.606231027,0.173996773,1.659029361
07/18/08,1815689.207,-1.28,0.010351414,-0.009933832,0.40059107,0.179059407,1.82993804
07/17/08,1993670.341,1.20,0.020109847,0.005273869,0.489656894,0.279719803,1.73633939
07/16/08,1843766.457,3.12,0.034636847,0.001358481,0.454847264,-0.072569902,1.720172944
07/15/08,2079578.037,0.13,0.036931728,-0.008161347,-0.688322537,-0.332324315,1.369344873
07/14/08,1543336.222,-1.17,0.026861045,0.011111707,-0.258237481,-0.442971881,1.917826158
07/11/08,1815774.806,-0.83,0.027962377,-0.012529619,-0.042472257,-0.350641653,1.848974371
07/10/08,1772445.825,1.03,0.019766592,0.001042557,0.069782712,-0.600209802,1.80563878
07/09/08,1841393.532,-2.60,0.027491286,-0.002035355,-0.599987068,-0.563686982,1.974822975
07/08/08,1882347.793,2.28,0.026346298,-0.000494802,0.023673907,-0.377331368,1.653339294
07/07/08,1727810.478,-0.09,0.027807,0.005852016,-0.627706281,-0.689784961,1.087523224
07/03/08,1093345.232,-0.27,0.015658819,0.002829275,-0.658811049,-0.907940526,1.070451697
07/02/08,1816243.35,-2.32,0.029269896,0.003817837,-1.270202316,-0.747792366,1.555842493
07/01/08,2021629.099,0.52,0.022178163,-0.009908503,-0.527386897,-0.62964948,1.796443566
06/30/08,1539791.39,-0.98,0.014178057,-0.001571926,-0.778336643,-0.750834526,1.697988539
06/27/08,2506238.515,-0.25,0.016993216,-0.002446831,-0.75186364,-0.57039722,1.69512418
06/26/08,1644829.161,-3.33,0.019294641,-0.015479373,-1.157070003,-0.33709016,1.784164604
06/25/08,1510505.794,1.39,0.018723503,0.004154914,-0.225382416,0.038801303,1.571369559
06/24/08,1564481.674,-0.73,0.018055298,-0.004954438,-0.731912063,-0.324757005,1.305070585
06/23/08,1405815.15,-0.85,0.014724991,0.004110403,-0.723332409,-0.294345782,1.305212109
06/20/08,1971016.187,-2.27,0.019824695,-0.006068089,-0.388930799,-0.270789679,1.469810217
06/19/08,1622979.798,1.33,0.023061989,-0.002156636,0.482889683,-0.339074519,1.36147661
06/18/08,1564576.822,-1.14,0.010791411,-0.00537081,0.302985022,-0.285252808,1.278203436
06/17/08,1382653.946,-0.69,0.010745688,0.002719434,0.082398052,-0.079891881,1.634900136
06/16/08,1451664.511,0.83,0.015641794,-0.004807496,0.134640844,-0.055347127,1.608042768
06/13/08,1609231.52,2.09,0.015273987,0.008056231,-0.152648559,-0.261372368,1.581694205
06/12/08,1693973.055,0.43,0.01846237,0.007903058,-1.16103872,-0.41278291,1.393889983
06/11/08,1566958.254,-2.24,0.02183366,-0.002164202,-0.873490639,-0.369031507,1.871222352
06/10/08,1561628.366,-0.43,0.013805973,-0.010299009,-0.242181813,-0.122725254,1.825582405
06/09/08,1720009.85,-0.61,0.022647248,0.003289474,-0.245335097,0.069639105,1.825996604
06/06/08,1567241.722,-2.96,0.02239186,-0.008062935,-0.370096176,0.049875498,1.877736813
06/05/08,1608701.275,1.87,0.017792576,0.002576764,0.335472899,0.412108767,1.205586445
06/04/08,1546249.603,0.91,0.018852321,-0.004075824,0.135427625,0.048637131,0.941417112
06/03/08,1565710.06,-0.44,0.021499871,0.004146047,-0.003268695,-0.137426599,0.844185223
06/02/08,1388678.397,-1.23,0.018045137,-0.002592502,0.384613307,-0.143534058,1.018829682
05/30/08,1511696.907,0.57,0.0077339,0.003803342,0.469847173,-0.039392712,0.854068575
05/29/08,1337942.964,0.87,0.014439944,-0.000229219,0.488744634,0.051753326,0.857922186
05/28/08,1334316.771,0.22,0.011175453,0.004594477,-0.038153363,-0.028856848,1.273847798
05/27/08,1284863.964,1.50,0.013501314,0.001284427,-0.271584503,-0.024219311,1.320778633
05/23/08,1325540.158,-0.81,0.010488123,-0.003635508,-0.671681423,0.001898998,0.881432774
05/22/08,1465178.928,0.67,0.010423683,0.002005498,-0.548632597,0.059348425,0.900411968
05/21/08,1630481.19,-1.77,0.026104147,0.000999093,-0.385237982,0.045016412,1.20019466
05/20/08,1492881.58,-0.95,0.010761317,-0.005878168,-0.019560332,0.041037959,0.92067286
05/19/08,1542501.725,-0.50,0.018230667,0.001075588,0.223145881,0.213626103,0.761162435
05/16/08,1528441.104,-0.19,0.01314036,0.003915176,0.67547942,0.212125597,0.882871756
05/15/08,1471938.799,1.48,0.016671074,0.000236312,0.667329447,0.216390033,0.893018329
05/14/08,1495623.64,0.06,0.013946409,0.004276347,0.475270806,0.349531484,0.768242896
05/13/08,1380792.479,0.27,0.010215942,0.001498901,0.10163625,0.28837863,1.293447071
05/12/08,1318164.279,1.76,0.017625146,0.00238804,0.204106325,0.268748011,1.329556736
05/09/08,1309488.004,-0.23,0.010754359,-0.008534456,-0.251228225,0.099105994,1.018111233
05/08/08,1636292.259,0.52,0.010566081,0.004970289,-0.234549382,0.097779956,1.019159859
05/07/08,1722001.252,-1.80,0.024970371,0.000144968,0.223792162,0.144071171,1.719580578
05/06/08,1552799.496,0.78,0.017500836,-0.004358554,0.475121009,0.443490516,1.413558662
05/05/08,1419375.207,-0.52,0.011334675,-0.000758986,0.333389696,0.236462137,1.411025516
05/02/08,1593064.558,-0.15,0.015212011,0.006635197,0.449440212,0.309519251,1.34568274
05/01/08,1829297.746,2.81,0.02588775,0.001492042,0.430109294,0.585592833,1.357091636
04/30/08,1704536.805,-0.55,0.018575928,0.002980092,0.064350179,0.268903211,0.574672674
04/29/08,1328308.163,0.07,0.009595647,-0.002817192,0.411860023,0.603990017,0.633949373
04/28/08,1339111.522,0.06,0.008290711,-7.0163E-05,0.139534578,0.641884863,1.002675675
04/25/08,1648224.591,-0.25,0.01483328,-0.00169211,0.169598289,0.572854995,1.001973185
04/24/08,2013010.715,0.99,0.026151541,0.001804416,0.741076372,0.336173303,1.429072809
04/23/08,1769061.925,1.19,0.01237314,0.006773415,0.473456243,0.36497923,1.495538338
04/22/08,1724232.676,-1.29,0.014935169,-0.00443099,0.79612001,0.132623252,1.826108509
04/21/08,1396723.418,0.21,0.008783077,-0.004119902,1.144235149,0.193819786,1.457311499
04/18/08,1706049.559,2.61,0.012293121,0.024088,0.976111702,0.146782254,1.630133649
04/17/08,1433498.079,-0.35,0.00881789,-0.001089311,-0.068729765,-0.081798689,1.961092649
04/16/08,1710365.26,2.80,0.01650561,0.011937674,0.256502217,-0.038520221,2.035725633
04/15/08,1367314.765,0.45,0.010861577,0.005747379,-0.530873507,-0.324500214,1.493994075
04/14/08,1218449.108,-0.63,0.009587753,-0.002135147,-0.756595578,-0.002376259,1.390605618
04/11/08,1509693.568,-2.61,0.018452215,-0.010902751,-0.682547194,0.139837231,1.408795265
04/10/08,1538803.034,1.27,0.016804865,0.0016795,-0.094867612,0.315027241,0.935249503
04/09/08,1425583.744,-1.13,0.018125678,0.000276742,-0.333542659,0.000366286,0.585518607
04/08/08,1385139.296,-0.68,0.009179312,-0.007852573,-0.118126921,0.04249504,0.379022311
04/07/08,1388735.501,-0.26,0.012897333,0.006798876,0.751843059,0.171908301,1.645254475
04/04/08,1432186.297,0.32,0.016942361,0.003380866,0.962221656,0.501817963,1.548000472
04/03/08,1586616.035,0.08,0.014644776,-0.006572372,0.724922095,0.687198277,1.748116162
04/02/08,1640393.203,-0.06,0.014156856,0.001121574,0.33427523,0.422126994,2.109105734
04/01/08,1761917.471,3.67,0.024272564,0.01331666,0.203117001,0.84699355,2.159324357
03/31/08,1478918.236,0.79,0.012772586,0.001729186,-0.408026457,0.319600398,1.110308459
03/28/08,1414391.694,-0.86,0.021157095,0.00555938,0.04141427,0.014515785,1.895175663
03/27/08,1518422.292,-1.87,0.015538203,-0.002245779,0.649474459,0.188641644,2.016870823
03/26/08,1605315.134,-0.71,0.010622279,-0.005373657,0.509978757,0.323209494,2.246034298
03/25/08,1650578.461,0.61,0.014830952,0.002295047,1.490870099,0.792872301,2.618503897
03/24/08,1826048.051,3.04,0.029440206,0.004180487,1.047227252,0.536384054,2.968593057
03/20/08,2082424.201,2.18,0.022137983,0.006782928,-0.012382699,0.196340078,3.024611394
03/19/08,1793995.117,-2.57,0.032100129,0.000723021,-0.27219117,-0.251692791,2.83946731
03/18/08,1882935.082,4.19,0.027091251,0.017932853,0.136440231,0.060768027,2.559262215
03/17/08,1866809.199,-1.60,0.020721081,-0.023141348,0.094874503,-0.350946611,2.477313035
03/14/08,1903948.423,-2.26,0.038580965,0.005336608,0.025540857,-0.247287423,2.540772171
03/13/08,1889153.583,0.88,0.032324473,-0.012358113,0.405062855,-0.279176804,2.238023864
03/12/08,1678001.283,-0.53,0.018374505,0.001884066,-0.231194412,-0.461508676,2.50556204
03/11/08,1896247.684,3.98,0.028043764,0.018374252,-0.014904176,-0.371315,2.520267328
03/10/08,1580238.664,-1.95,0.022227959,-0.000244069,-0.796767726,-0.69445343,1.26190059
03/07/08,1787027.798,-0.36,0.025116498,-0.007475794,-0.520115703,-0.394663843,1.085017618
03/06/08,1769825.657,-2.30,0.023809953,-0.001236355,-0.963416464,-0.343067662,1.408261716
03/05/08,1780147.899,0.55,0.015755826,0.002835932,-0.691822941,-0.230311378,1.201432912
03/04/08,2149755.353,0.07,0.020032916,-0.006796245,-0.727725824,-0.195121717,1.156733581
03/03/08,1798698.424,-0.57,0.015695564,-0.001395566,-0.592139134,-0.269749202,1.304545635
02/29/08,1945651.374,-2.58,0.020365577,-0.010019,-0.269211982,-0.25909031,1.497838154
02/28/08,1725811.645,-0.94,0.012184923,-0.005472049,0.27728114,-0.175719208,0.763870584
02/27/08,1857544.207,0.37,0.015795869,-0.006929667,0.231200185,0.150920131,0.857182973
02/26/08,1895516.138,0.75,0.021228236,-0.006771272,0.337482391,0.113349758,0.910718685
