Date,Price,CVol,Return,Open,High,Low,Spread,Diff,5ma,10ma,5std
09/18/14,101.79,37299440,0.21,101.93,102.35,101.56,0.007761077,0.00344556,0.072039218,0.373145147,0.536819876
09/17/14,101.58,60926500,0.71,101.27,101.80,100.59,0.011890136,0.004065041,0.115840468,0.26959292,0.559032715
09/16/14,100.86,66908125,-0.76,99.80,101.26,98.89,0.023497918,-0.018006494,0.58741742,-0.223864988,1.459271539
09/15/14,101.63,61316520,-0.03,102.81,103.05,101.44,0.015841779,0.011312217,0.663711906,-0.07005152,1.379139641
09/12/14,101.66,64356367,0.23,101.21,102.19,101.08,0.010918749,-0.002168984,0.546346648,-0.042649788,1.474551623
09/11/14,101.43,62399740,0.43,100.41,101.44,99.62,0.017943409,-0.005841584,0.674251077,-0.053576411,1.467620685
09/10/14,101.00,100869600,3.07,98.01,101.11,97.76,0.033168317,0.000204102,0.423345372,0.0268559,1.62005007
09/09/14,97.99,189846300,-0.38,99.08,103.08,96.14,0.070823553,0.007320049,-1.035147395,-0.344431596,1.89839037
09/08/14,98.36,46356740,-0.62,99.30,99.31,98.05,0.012810085,0.003334344,-0.803814947,-0.285100976,2.062175301
09/05/14,98.97,58457040,0.87,98.80,99.39,98.31,0.010912398,0.006930289,-0.631646225,-0.149893034,2.116947794
09/04/14,98.12,85718230,-0.83,98.85,100.09,97.79,0.023440685,-0.000909642,-0.781403899,-0.235527416,2.008180065
09/03/14,98.94,125420490,-4.22,103.10,103.20,98.58,0.046694967,-0.001936108,-0.369633572,-0.1486693,2.198131056
09/02/14,103.30,53564260,0.78,103.06,103.74,102.72,0.009874153,0.005463415,0.346284203,0.411562425,0.708393815
08/29/14,102.50,44595246,0.24,102.86,102.90,102.20,0.006829268,0.00596577,0.233612995,0.453946055,0.665574024
08/28/14,102.25,68459800,0.12,101.59,102.78,101.56,0.01193154,-0.005287379,0.331860156,0.478727748,0.70279778
08/27/14,102.13,52369008,1.23,101.02,102.57,100.70,0.018309997,0.001298457,0.310349068,0.493715699,0.712577163
08/26/14,100.89,33151980,-0.64,101.42,101.50,100.86,0.006343605,-0.0011818,0.072294972,0.50304242,0.493722541
08/25/14,101.54,40270168,0.22,101.79,102.17,101.28,0.008765019,0.004638768,0.476840648,0.565072753,0.583537742
08/22/14,101.32,44183832,0.74,100.29,101.47,100.19,0.012633241,-0.002883277,0.674279115,0.675298401,0.638151392
08/21/14,100.58,33478200,0.01,100.57,100.94,100.11,0.008252138,0,0.625595339,0.629243896,0.641566989
08/20/14,100.57,52699190,0.04,100.44,101.09,99.95,0.011335388,-0.000895255,0.67708233,0.627196759,0.587892503
08/19/14,100.53,69399270,1.38,99.41,100.68,99.32,0.0135283,0.002521178,0.933789867,0.606395932,0.515865698
08/18/14,99.16,47572406,1.20,98.49,99.37,97.98,0.014017749,0.005205144,0.653304858,0.419068894,0.587764521
08/15/14,97.98,48951330,0.49,97.90,98.19,96.86,0.013574199,0.004102564,0.676317687,0.24246123,0.616292666
08/14/14,97.50,28115570,0.27,97.33,97.57,96.80,0.007897436,0.000925545,0.632892454,0.248670238,0.639704129
08/13/14,97.24,31916440,1.32,96.15,97.24,96.04,0.012340601,0.001875586,0.577311187,-0.037874763,0.689533968
08/12/14,95.97,33795350,-0.02,96.04,96.88,95.61,0.013233302,0.000520888,0.279001997,-0.193585492,0.603356912
08/11/14,95.99,36584840,1.32,95.27,96.08,94.84,0.012964892,0.005594258,0.18483293,-0.256137295,0.692072907
08/08/14,94.74,41865190,0.28,94.26,94.82,93.28,0.016255014,-0.002328535,-0.191395227,-0.249959187,0.345787789
08/07/14,94.48,46711180,-0.01,94.93,95.95,94.10,0.019580864,-0.000315922,-0.135551977,-0.211416564,0.447549298
08/06/14,94.96,38558340,-0.17,94.75,95.48,94.71,0.008108677,-0.003889823,-0.653060713,-0.226826866,1.173722381
08/05/14,95.12,55932660,-0.49,95.36,95.68,94.36,0.013877208,-0.002406109,-0.666172981,0.050764096,1.167300477
08/04/14,95.59,39958140,-0.56,96.37,96.58,95.17,0.014750497,0.002496619,-0.69710752,0.183069721,1.163563408
08/01/14,96.13,48511290,0.55,94.90,96.62,94.81,0.01882867,-0.007322176,-0.308523147,0.187248686,1.496785159
07/31/14,95.60,56842650,-2.60,97.16,97.45,95.33,0.022175732,-0.010086602,-0.28728115,0.275766159,1.51276161
07/30/14,98.15,33010000,-0.23,98.44,98.70,97.67,0.010494142,0.00060988,0.19940698,0.357255244,0.813135083
07/29/14,98.38,43143100,-0.65,99.33,99.44,98.25,0.012095954,0.003130681,0.767701173,0.323981435,1.288618413
07/28/14,99.02,55317688,1.38,97.82,99.24,97.55,0.017067259,0.00152553,1.063246961,0.271456918,1.025907553
07/25/14,97.67,43469120,0.66,96.85,97.84,96.64,0.012286144,-0.001855096,0.68302052,0.262513974,1.213728168
07/24/14,97.03,45728840,-0.16,97.04,97.32,96.42,0.009275482,-0.001594814,0.838813467,0.215918845,1.259272212
07/23/14,97.19,92917720,2.61,95.42,97.88,95.17,0.027883527,0.007390203,0.515103509,0.195166272,1.70931845
07/22/14,94.72,55196600,0.83,94.68,94.89,94.12,0.008129223,0.007888098,-0.119738303,-0.061407576,1.271115095
07/21/14,93.94,39079000,-0.52,94.99,95.00,93.72,0.013625864,0.005930319,-0.520333125,-0.208942782,1.210610149
07/18/14,94.43,49987594,1.44,93.62,94.74,93.02,0.01821455,0.005694495,-0.157992571,0.049157184,1.456835691
07/17/14,93.09,57298240,-1.78,95.03,95.28,92.57,0.029100901,0.002637687,-0.406975778,-0.035964056,1.199129717
07/16/14,94.78,53502420,-0.57,96.97,97.10,94.74,0.024899768,0.017310113,-0.124770965,0.138076984,0.930150902
07/15/14,95.32,45696180,-1.17,96.80,96.85,95.03,0.01909358,0.003628823,-0.00307685,0.258216748,0.897124978
07/14/14,96.45,42810160,1.29,95.86,96.89,95.65,0.012856402,0.006721277,0.102447562,0.478659302,0.743131093
07/11/14,95.22,34018230,0.19,95.36,95.89,94.86,0.0107908,0.003419793,0.25630694,0.468296332,1.062105799
07/10/14,95.04,39685550,-0.37,93.76,95.55,93.52,0.021360551,-0.017087745,0.335047666,0.508590791,1.0709503
07/09/14,95.39,36436440,0.04,95.44,95.95,94.76,0.012475102,0.000943891,0.400924933,0.554668152,1.02574943
07/08/14,95.35,65221680,-0.64,96.27,96.80,93.92,0.03020451,0.003146882,0.519510346,0.489919969,1.00799427
07/07/14,95.97,56467940,2.06,94.14,95.99,94.10,0.019694065,0.001169839,0.854871042,0.545517019,0.776482442
07/03/14,94.03,22891750,0.59,93.67,94.10,93.20,0.009571413,0.00203252,0.680285724,0.235994276,0.478409757
07/02/14,93.48,28465070,-0.04,93.87,94.06,93.09,0.010376551,0.00368905,0.682133917,0.142443418,0.47798354
07/01/14,93.52,38223480,0.63,93.52,94.07,93.13,0.010051326,0.006348865,0.708411371,0.157580252,0.429300817
06/30/14,92.93,49589030,1.03,92.10,93.73,92.09,0.017593888,0.001304631,0.460329592,0.081077398,0.733229968
06/27/14,91.98,64028800,1.19,90.82,92.00,90.77,0.013372472,-0.000880088,0.236162996,0.078582276,0.684132449
06/26/14,90.90,32629360,0.60,90.37,91.05,89.80,0.013751375,0.000110668,-0.208297173,-0.149667116,0.630871885
06/25/14,90.36,36868540,0.09,90.21,90.70,89.65,0.011620186,-0.000775366,-0.397247081,-0.37669778,0.442516136
06/24/14,90.28,39036090,-0.61,90.75,91.74,90.19,0.017168808,-0.000880766,-0.393250867,-0.426939233,0.44805627
06/23/14,90.83,43694390,-0.09,91.32,91.62,90.60,0.01122977,0.004509955,-0.298174796,-0.307687863,0.442148667
06/20/14,90.91,100898090,-1.03,91.85,92.55,90.90,0.018149819,-0.000108861,-0.078998444,-0.138875387,0.742194098
06/19/14,91.86,35527688,-0.35,92.29,92.30,91.34,0.010462661,0.001193317,-0.09103706,-0.062952477,0.761790357
06/18/14,92.18,33514110,0.11,92.27,92.29,91.35,0.01019744,0.002063423,-0.356148479,0.010995814,1.049516845
06/17/14,92.08,29726350,-0.13,92.31,92.70,91.80,0.009774109,0.001193059,-0.460627599,0.114326383,1.017189403
06/16/14,92.20,35561273,1.01,91.51,92.75,91.45,0.014099783,0.00251972,-0.317200931,0.268753951,1.120727129
06/13/14,91.28,54525280,-1.09,92.20,92.44,90.88,0.017090272,-0.000975187,-0.19875233,0.099245985,1.310940944
06/12/14,92.29,54748793,-1.67,94.04,94.12,91.90,0.02405461,0.00191775,-0.034867895,0.171225488,1.21897852
06/11/14,93.86,45681113,-0.41,94.13,94.76,93.47,0.013743874,-0.00127321,0.378140107,0.520704079,0.804794006
06/10/14,94.25,62777040,0.59,94.73,95.05,93.57,0.015702918,0.010992529,0.689280365,0.536189866,0.718140266
06/09/14,93.70,75414800,1.60,92.70,93.88,91.75,0.022732124,0.005158186,0.854708833,0.664748082,0.781186314
06/06/14,92.22,87620890,-0.27,92.84,93.04,92.07,0.010517836,0.003939237,0.3972443,0.617699239,0.896723869
06/05/14,92.48,75951120,0.39,92.31,92.77,91.80,0.010442484,0.002140101,0.377318871,0.661029045,0.916287911
06/04/14,92.12,83870490,1.14,91.06,92.56,90.87,0.018268737,-0.00015679,0.663268052,0.64825324,1.122121735
06/03/14,91.08,73231620,1.41,89.78,91.25,89.75,0.016453745,-0.000302203,0.383099367,0.53604766,1.147337287
06/02/14,89.81,92337910,-0.69,90.57,90.69,88.93,0.019613583,0.001516667,0.474787331,0.513127251,1.262833512
05/30/14,90.43,141005130,-0.37,91.14,92.02,89.84,0.024123117,0.004091945,0.838154179,0.729429637,1.09515373
05/29/14,90.77,94118630,1.82,89.69,90.98,89.68,0.014322081,0.00615363,0.944739219,0.681852899,0.965926632
05/28/14,89.14,78921920,-0.26,89.43,89.98,89.11,0.009695348,0.00062338,0.633238429,0.501497074,0.857287379
05/27/14,89.38,87216640,1.87,87.98,89.41,87.95,0.016351533,0.002849559,0.688995952,0.54307841,0.791278742
05/23/14,87.73,58052490,1.13,86.75,87.82,86.64,0.013448826,-3.28519E-05,0.551467171,0.480279101,0.560138373
05/22/14,86.75,50218945,0.16,86.66,87.12,86.30,0.009468622,0.000478262,0.620705096,0.325689656,0.661666936
05/21/14,86.62,49249910,0.26,86.26,86.67,86.01,0.007652826,-0.001455193,0.418966578,0.292129342,0.935139905
05/20/14,86.39,58708984,0.02,86.36,86.63,85.82,0.00937651,-0.000132407,0.369755719,0.230679486,0.951624165
05/19/14,86.37,79439010,1.18,85.41,86.76,85.33,0.016540232,0.000568965,0.397160868,0.119701585,0.940941322
05/16/14,85.36,69091830,1.48,84.09,85.36,83.63,0.02030089,-0.000322717,0.409091031,0.142623773,0.953717756
05/15/14,84.12,57711727,-0.85,84.96,85.23,84.01,0.014537535,0.001397548,0.030674217,0.0136393,0.785108022
05/14/14,84.84,41600844,0.02,84.63,85.34,84.53,0.009530747,-0.002239962,0.165292106,0.122229512,0.640702796
05/13/14,84.82,39934594,0.16,84.57,84.93,84.39,0.006467242,-0.0014,0.091603254,0.082560101,0.681679811
05/12/14,84.69,53324676,1.24,83.93,84.81,83.91,0.010559452,0.003326092,-0.157757699,0.037246036,0.857264298
05/09/14,83.65,72899460,-0.42,83.51,83.75,82.90,0.010110231,-0.005867433,-0.123843484,0.300068101,0.927119424
05/08/14,84.00,57574360,-0.18,84.04,84.92,83.77,0.013622494,-0.006888038,-0.003395617,0.415138622,0.918715475
05/07/14,84.62,70715960,-0.35,85.04,85.33,83.96,0.016139648,0.001413284,0.079166917,1.252684486,0.917733042
05/06/14,84.92,93641375,-1.09,85.97,86.34,84.92,0.016823389,0.001397764,0.073516948,1.156982134,0.921115793
05/05/14,85.85,71766730,1.41,84.31,85.86,84.29,0.018304063,-0.00411757,0.232249771,1.275933254,0.716059603
05/02/14,84.65,47878566,0.19,84.62,84.89,84.24,0.007577053,0.001454014,0.723979686,1.253199092,1.781759406
05/01/14,84.50,61052414,0.24,84.57,84.97,83.77,0.014269239,0.003236757,0.83367286,1.3488577,1.757069607
04/30/14,84.30,114220890,-0.38,84.66,85.63,84.26,0.016319611,0.000523396,2.426202054,1.345575099,3.658787176
04/29/14,84.62,84344680,-0.30,84.82,85.14,84.22,0.010922897,-0.000589254,2.24044732,1.312082235,3.855069261
04/28/14,84.87,167371690,3.87,81.83,85.11,81.79,0.039051368,0.001503628,2.319616736,1.381546679,3.793523759
04/25/14,81.71,97568790,0.73,80.65,81.71,80.57,0.014039898,-0.005706571,1.782418498,0.920338253,3.707805363
04/24/14,81.11,189978100,8.20,81.17,81.43,80.10,0.016326961,0.0828205,1.864042541,0.717914763,3.683379507
04/23/14,74.96,98735270,-1.31,75.58,75.88,74.92,0.012729928,-0.004963335,0.264948144,0.029533002,1.015146178
04/22/14,75.96,50664453,0.10,75.47,75.98,75.21,0.010015008,-0.005384321,0.38371715,0.159655491,0.796444258
04/21/14,75.88,45668930,1.19,75.05,76.02,74.85,0.0154,0.000762087,0.443476622,-0.007311884,0.780851922
04/17/14,74.99,71106695,1.14,74.29,75.39,74.17,0.016306663,0.001907497,0.058258007,-0.255355578,0.797394452
04/16/14,74.14,53732992,0.20,74.01,74.44,73.45,0.013399899,0.000173797,-0.428213014,-0.438914998,0.707383428
04/15/14,73.99,66622580,-0.71,74.32,74.52,73.05,0.019905106,-0.002702758,-0.20588214,-0.442572515,1.047968948
04/14/14,74.53,51445176,0.40,74.56,74.59,73.89,0.009488509,0.004407248,-0.064406168,-0.279784158,1.009415892
04/11/14,74.23,67975010,-0.74,74.14,74.69,73.88,0.010950424,-0.008558111,-0.458100389,-0.321857567,1.156895875
04/10/14,74.78,59912816,-1.29,75.81,76.03,74.74,0.01732643,0.000678854,-0.568969164,-0.259093239,1.215650091
04/09/14,75.76,51542720,1.31,74.66,75.78,74.57,0.015971423,-0.001528274,-0.449616981,-0.173094293,1.154968704
04/08/14,74.78,60971880,-0.01,75.03,75.16,74.10,0.014175321,0.003285843,-0.679262891,-0.400129221,0.764789217
04/07/14,74.78,72462530,-1.57,75.43,75.84,74.56,0.017212095,-0.007145246,-0.495162149,-0.291989642,1.031683104
04/04/14,75.97,68812480,-1.29,77.12,77.14,75.80,0.017712703,0.00189314,-0.185614745,-0.016378009,0.843571188
04/03/14,76.97,40648110,-0.69,77.34,77.50,76.81,0.009020138,-0.002137997,0.050782685,0.191857948,0.579827
04/02/14,77.51,45104867,0.17,77.48,77.64,77.18,0.005934808,0.001347711,0.103428394,0.212973568,0.502157054
04/01/14,77.38,50189684,0.91,76.82,77.41,76.68,0.00941559,0.001900305,-0.120995551,0.193723297,0.684690992
03/31/14,76.68,42167188,-0.02,77.03,77.26,76.56,0.009091952,0.00441454,-0.088817136,0.190713083,0.746527841
03/28/14,76.69,50141060,-0.11,76.90,76.99,76.32,0.008735865,0.001600026,0.152858727,0.232019445,0.94313025
03/27/14,76.78,55507670,-0.43,77.15,77.36,76.45,0.011870616,0.000435331,0.33293321,0.13086855,0.965687534
03/26/14,77.11,74942210,-0.96,78.07,78.43,76.98,0.018785411,0.002807565,0.322518742,0.062781251,0.976193238
03/25/14,77.86,70573370,1.08,77.36,77.96,77.08,0.01130296,0.004284269,0.508442146,0.168077945,0.729066804
03/24/14,77.03,88924850,1.19,76.92,77.21,76.44,0.010089171,0.01041527,0.470243301,0.15788811,0.696178446
03/21/14,76.12,93612190,0.79,75.99,76.25,75.19,0.013924596,0.006109277,0.311180163,0.048334836,0.571432025
03/20/14,75.53,52099535,-0.48,75.70,76.10,75.34,0.010062416,-0.002578718,-0.071196111,-0.036379429,0.775297804
03/19/14,75.89,56188957,-0.03,76.04,76.61,75.57,0.01362785,0.001618404,-0.196956239,-0.018434186,0.899599831
03/18/14,75.91,52411860,0.88,75.13,76.00,75.03,0.01273963,-0.001594582,-0.172286255,0.005282774,0.907107961
03/17/14,75.25,49886070,0.39,75.39,75.71,75.12,0.007821677,0.00573672,-0.154467082,-0.017245869,0.93355153
03/14/14,74.96,59299490,-1.12,75.54,75.84,74.71,0.015037411,-0.00350521,-0.214510491,-0.02743347,0.898726456
03/13/14,75.81,64435610,-1.11,76.78,77.09,75.59,0.019787052,0.001546794,-0.001562746,0.057782509,0.742097373
03/12/14,76.66,50195457,0.10,76.36,76.76,76.00,0.009969922,-0.002947289,0.160087867,0.368327507,0.482850203
03/11/14,76.58,70198870,0.97,76.49,76.96,76.08,0.011471935,0.008532321,0.182851804,0.268408341,0.481814088
03/10/14,75.85,44691430,0.09,75.48,76.19,75.48,0.009400399,-0.003921301,0.119975344,0.066963708,0.357189909
03/07/14,75.78,55415240,-0.06,75.87,76.00,75.15,0.011179492,0.000640663,0.159643552,0.10170272,0.364044476
03/06/14,75.82,46423110,-0.30,76.11,76.35,75.44,0.011945277,0.000807664,0.117127765,-0.003535573,0.405886429
03/05/14,76.05,50065516,0.21,75.85,76.39,75.59,0.010556751,-0.000602308,0.576567146,-0.089042097,0.859232571
03/04/14,75.89,64884832,0.66,75.86,76.09,75.40,0.009167175,0.006139192,0.353964879,-0.268001968,1.090679436
03/03/14,75.39,59784492,0.29,74.77,75.81,74.69,0.014855236,-0.005358889,0.013952072,-0.29717657,1.228004356
02/28/14,75.18,93074660,-0.27,75.58,76.11,74.59,0.020199888,0.002672144,0.043761887,-0.334141477,1.238112696
02/27/14,75.38,75557300,1.99,73.88,75.54,73.72,0.02412504,-0.000405779,-0.12419891,-0.148249119,1.343928675
02/26/14,73.91,69131280,-0.90,74.80,75.00,73.66,0.018169557,0.002969027,-0.754651341,-0.348474851,0.673575343
02/25/14,74.58,58247348,-1.04,75.63,75.65,74.43,0.016406208,0.003468884,-0.889968814,-0.126493604,0.771473127
02/24/14,75.36,72364945,0.44,74.74,75.70,74.63,0.014216547,-0.003998096,-0.608305212,0.156719996,0.941132304
02/21/14,75.04,69757240,-1.11,76.11,76.37,74.94,0.018981546,0.003093363,-0.712044842,0.252832018,0.817442591
02/20/14,75.88,76529100,-1.16,76.14,76.71,75.57,0.015061642,-0.008150753,-0.172299328,0.421852119,1.259672157
02/19/14,76.77,78554414,-1.58,77.82,78.13,76.34,0.023335896,-0.002271016,0.057701638,0.61228801,1.13348793
02/18/14,78.00,65306242,0.37,78.00,78.74,77.94,0.010219931,0.003694884,0.636981606,0.914922422,0.769847959
02/14/14,77.71,68468030,-0.08,77.50,78.00,77.32,0.008768304,-0.003600224,0.921745204,0.896734674,0.897987394
02/13/14,77.78,76960170,1.59,76.38,77.84,76.31,0.01956176,-0.002351097,1.217708878,0.921184187,0.708906227
02/12/14,76.56,77127050,-0.01,76.71,77.08,76.18,0.011792712,0.001847119,1.016003565,0.74305959,0.72061436
02/11/14,76.57,70672280,1.32,75.80,76.82,75.64,0.015392972,0.003062459,1.166874382,0.630283184,0.497053702
02/10/14,75.57,86451050,1.79,74.09,76.00,74.00,0.026446606,-0.001962837,1.192863238,-0.300751981,0.510130977
02/07/14,74.24,93638580,1.40,74.48,74.70,73.91,0.010679552,0.017306994,0.871724143,-0.398773739,0.543408449
02/06/14,73.22,64497220,0.58,72.87,73.36,72.54,0.011102261,-0.004935806,0.624659496,-0.720448902,0.52423203
02/05/14,73.23,82322170,0.75,72.37,73.61,72.32,0.017612661,-0.004382997,0.470115616,-0.693714029,0.641657215
02/04/14,72.68,94273550,1.45,72.26,72.78,71.82,0.013168458,0.008613602,0.093691986,-0.723961763,0.927225504
02/03/14,71.65,100620790,0.19,71.80,72.53,71.33,0.016808554,0.004015142,-1.7943672,-0.713355802,3.506154164
01/31/14,71.51,116336420,0.16,70.74,71.65,70.51,0.01594101,-0.009207964,-1.669271622,-0.976949347,3.604251642
01/30/14,71.40,169762800,-0.19,71.79,72.36,70.96,0.019608605,0.003574648,-2.0655573,-1.049115027,3.458310765
01/29/14,71.54,125942805,-1.14,71.99,72.48,71.23,0.017473788,-0.00503461,-1.857543674,-0.829011837,3.62627773
01/28/14,72.36,266833560,-7.99,72.68,73.57,71.72,0.025528148,-0.075821886,-1.541615512,-0.516507388,3.770866473
01/27/14,78.64,144219170,0.81,78.58,79.26,77.96,0.016439509,0.007325163,0.367655595,0.335116577,1.285955105
01/24/14,78.01,108384420,-1.82,79.14,79.37,77.82,0.019905858,-0.003919549,-0.284627072,0.187285117,1.748617396
01/23/14,79.45,100978350,0.85,78.56,79.50,77.83,0.021024794,-0.002846784,-0.032672753,0.241340491,1.552215988
01/22/14,78.79,95219310,0.44,78.70,79.61,78.26,0.017189085,0.003360132,0.199519999,0.220040424,1.785897868
01/21/14,78.44,82255530,1.55,77.28,78.58,77.20,0.01757523,0.000591932,0.508600736,0.104038119,1.96374798
01/17/14,77.24,108426700,-2.45,78.78,78.87,77.13,0.022509091,-0.004997691,0.30257756,0.003206572,1.87890593
01/16/14,79.18,57471330,-0.56,79.27,79.55,78.81,0.009327903,-0.004413507,0.659197307,0.028563502,1.308425047
01/15/14,79.62,98472630,2.01,79.07,80.03,78.81,0.015322359,0.013049332,0.515353734,-0.056275404,1.501045875
01/14/14,78.06,83734340,1.99,76.89,78.10,76.81,0.016599937,0.004647807,0.240560849,-0.139828501,1.267071083
01/13/14,76.53,94860850,0.52,75.70,77.50,75.70,0.023556679,-0.00568548,-0.300524498,-0.438257739,0.838516328
01/10/14,76.13,76320650,-0.67,77.12,77.26,75.87,0.018182136,0.006171342,-0.296164416,-0.55817386,0.843911597
01/09/14,76.65,69905195,-1.28,78.11,78.12,76.48,0.021452851,0.006145821,-0.602070303,-0.55787897,1.209845489
01/08/14,77.64,64686684,0.63,76.97,77.94,76.96,0.012641243,-0.002273079,-0.627904542,-0.472609389,1.229091798
01/07/14,77.15,79432770,-0.72,77.76,77.99,76.85,0.014878632,0.000717013,-0.520217851,-0.152209096,1.381414952
01/06/14,77.70,103359125,0.55,76.78,78.11,76.23,0.024267902,-0.006525121,-0.575990981,0.003106358,1.396820018
01/03/14,77.28,98303870,-2.20,78.98,79.10,77.20,0.024529643,-0.00048824,-0.820183305,-0.165991001,1.250889742
01/02/14,79.02,58791957,-1.41,79.38,79.58,78.86,0.009055769,-0.009518412,-0.513687637,-0.022369833,0.989832016
12/31/13,80.15,55819367,1.17,79.17,80.18,79.14,0.012976364,-0.00063124,-0.317314236,0.073244856,0.85693225
12/30/13,79.22,63407720,-0.99,79.64,80.01,78.90,0.01401035,-0.00469567,0.215799659,0.011399162,2.034837776
12/27/13,80.01,56471316,-0.68,80.55,80.63,79.93,0.008766466,-0.000141949,0.582203697,0.0018458,1.924367281
12/26/13,80.56,51002030,-0.66,81.16,81.36,80.48,0.010860178,0.000757377,0.488201303,0.054803629,2.010715315
12/24/13,81.10,41888730,-0.42,81.41,81.70,80.86,0.010305168,-0.000350866,0.46894797,0.047126877,2.024918302
12/23/13,81.44,125326805,3.84,81.14,81.53,80.39,0.013962609,0.034570641,0.463803948,0.074041851,2.027786046
12/20/13,78.43,109103460,0.84,77.92,78.80,77.83,0.012371953,0.001781435,-0.193001335,-0.195273973,0.853705677
12/19/13,77.78,80239380,-1.15,78.50,78.57,77.68,0.011515799,-0.002305944,-0.578512096,-0.417801151,0.691882139
12/18/13,78.68,141465800,-0.76,78.53,78.78,76.97,0.022967934,-0.009531649,-0.378594045,-0.251889429,0.628550416
12/17/13,79.28,57475650,-0.45,79.40,79.92,79.05,0.010928218,-0.003031408,-0.374694215,-0.199196328,0.625643227
12/16/13,79.64,70648480,0.55,79.29,80.38,79.29,0.013683964,0.001064197,-0.315720245,0.119614353,0.630621654
12/13/13,79.20,83205290,-1.09,80.41,80.41,79.10,0.016611601,0.004121026,-0.197546611,-0.022797527,0.851101
12/12/13,80.08,65572310,-0.15,80.31,80.76,80.00,0.009472928,0.001393117,-0.257090206,0.27138224,0.935389174
12/11/13,80.19,89929695,-0.74,81.00,81.57,79.96,0.020093949,0.00256384,-0.125184812,0.521461523,0.999277819
12/10/13,80.79,69567610,-0.16,80.51,81.13,80.17,0.011811564,-0.005031354,-0.02369844,0.77999202,0.945432415
12/09/13,80.92,80123540,1.14,80.13,81.37,80.13,0.015323924,0.001571519,0.554948951,0.871326211,1.541931866
12/06/13,80.00,86088375,-1.39,80.83,80.96,79.94,0.012820967,-0.003717253,0.151951557,0.731231,1.611063054
12/05/13,81.13,111895340,0.51,81.81,82.16,80.92,0.01536509,0.013539858,0.799854685,0.989149004,1.483405232
12/04/13,80.71,94452670,-0.23,80.79,81.31,80.12,0.014814105,-0.001451489,1.168107858,0.850228569,1.61705579
12/03/13,80.90,112741710,2.74,79.76,80.91,79.67,0.015362319,0.012825734,1.58368248,0.891330236,1.422060212
12/02/13,78.75,118135914,-0.87,79.71,80.62,78.69,0.02450862,0.003470782,1.187703472,0.496359324,1.289826469
11/29/13,79.44,79532250,1.85,78.50,79.76,78.26,0.018918579,0.006447395,1.310510444,0.523398339,1.052230396
11/27/13,77.99,90861810,2.35,76.62,78.00,76.20,0.023078548,0.005455511,1.178443324,0.48277588,1.007813808
11/26/13,76.20,100345695,1.84,74.87,76.59,74.86,0.022759579,0.000725608,0.53234928,0.259303313,1.096776937
11/25/13,74.82,57348400,0.76,74.43,75.12,74.43,0.009298583,0.002347182,0.198977993,0.093395585,0.815523769
11/22/13,74.26,55931227,-0.26,74.22,74.59,74.08,0.006983355,-0.003100822,-0.194984823,-0.011449346,0.943683114
11/21/13,74.45,65506860,1.19,73.94,74.46,73.38,0.014468488,0.005048454,-0.263713765,0.171612141,0.961613927
11/20/13,73.57,48545797,-0.88,74.18,74.35,73.48,0.011825242,-0.000615995,-0.212891563,-0.109322392,1.059481612
11/19/13,74.22,52234703,0.18,74.15,74.77,74.00,0.01041303,0.000773115,-0.013742654,-0.04989216,0.995380171
11/18/13,74.09,61236220,-1.21,75.00,75.31,74.03,0.017334084,-2.00003E-06,-0.012186823,-0.092348654,0.995759969
11/15/13,75.00,79479740,-0.60,75.23,75.58,74.93,0.008762016,-0.002991461,0.172086132,0.158055494,0.780172221
11/14/13,75.45,70605080,1.45,74.69,75.61,74.55,0.014029887,0.004179693,0.606938046,0.16693678,0.845452223
11/13/13,74.38,49304926,0.12,74.00,74.61,73.85,0.010160766,-0.003865406,-0.005753221,-0.019416765,1.143334297
11/12/13,74.29,51114650,0.19,73.95,74.85,73.86,0.013307416,-0.002654764,-0.086041665,0.127640037,1.146387868
11/11/13,74.15,56863300,-0.29,74.28,74.52,73.49,0.013987108,-0.001094927,-0.172510485,-0.139972501,1.137067354
11/08/13,74.37,69829540,1.57,73.51,74.45,73.23,0.016405275,0.004074268,0.144024857,-0.036434811,1.304054342
11/07/13,73.21,65655090,-1.62,74.23,74.74,73.20,0.021093069,-0.002572324,-0.273064485,-0.305758332,1.038767745
11/06/13,74.42,55844150,-0.28,74.88,74.98,74.03,0.012784957,-0.002472019,-0.033080309,-0.011577478,0.748431646
11/05/13,75.06,66368070,-0.25,74.94,75.56,74.71,0.011200022,-0.004119601,0.34132174,0.11452589,1.014178055
11/04/13,75.25,61157030,1.29,74.44,75.26,74.12,0.015206445,0.002057423,-0.107434516,0.110559816,1.641796033
11/01/13,74.29,68722305,-0.51,74.86,74.97,73.69,0.017229638,0.00252157,-0.216894479,0.226419541,1.540255517
10/31/13,74.67,68923780,-0.42,75.00,75.36,74.47,0.011899552,0.000198093,-0.338452179,0.364555775,1.592389064
10/30/13,74.99,88540690,1.59,74.23,75.36,73.86,0.020003962,0.005674753,0.009925353,0.473922945,1.753074571
10/29/13,73.81,158952140,-2.49,76.61,77.04,73.51,0.047824841,0.012067125,-0.112269959,0.363676829,1.632502414
10/28/13,75.70,137610130,0.74,75.58,75.86,74.74,0.014701591,0.005859707,0.328554148,0.665975932,1.007688996
10/25/13,75.14,84448130,-1.12,75.90,76.18,75.02,0.015438361,-0.001118597,0.66973356,0.656985903,1.397351251
